sequence,event_type,symbol,recorded_decision,replayed_decision,matched,detail
4889,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4890,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4891,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4892,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4893,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4894,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4895,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4896,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4897,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4898,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4899,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4900,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4901,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4902,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4903,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4904,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4905,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4906,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4907,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4908,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4909,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4910,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4911,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4912,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4913,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4914,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4915,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4916,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4917,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4918,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4919,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4920,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4921,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4922,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4923,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4924,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4925,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4926,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4927,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4928,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4929,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4930,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4931,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4932,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4933,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4934,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4935,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4936,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4937,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4938,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4939,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4940,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4941,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4942,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4943,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4944,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4945,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4946,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4947,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4948,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4949,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4950,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4951,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4952,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4953,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4954,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4955,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4956,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4957,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4958,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4959,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4960,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4961,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4962,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4963,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4964,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4965,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4966,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4967,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4968,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4969,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4970,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4971,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4972,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4973,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4974,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4975,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4976,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4977,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4978,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4979,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4980,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4981,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4982,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4983,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4984,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4985,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4986,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4987,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4988,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4989,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4990,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4991,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4992,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4993,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4994,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4995,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4996,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4997,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4998,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
4999,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5000,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5001,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5002,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5003,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5004,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5005,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5006,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5007,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5008,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5009,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5010,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5011,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5012,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5013,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5014,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5015,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5016,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5017,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5018,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5019,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5020,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5021,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5022,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5023,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5024,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5025,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5026,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5027,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5028,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5029,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5030,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5032,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5034,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5035,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5037,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5038,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5039,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5040,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5041,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5043,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5045,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5046,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5047,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5048,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5049,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5050,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5051,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5052,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5053,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5054,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5055,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5056,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5057,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5058,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5059,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5060,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5061,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5062,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5063,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5064,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5065,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5066,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5067,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5068,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5069,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5070,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5071,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5072,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5073,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5074,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5075,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5076,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5077,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5078,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5079,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5080,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5081,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5082,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5083,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5084,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5085,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5086,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5087,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5088,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5089,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5090,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5091,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5092,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5093,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5094,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5095,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5096,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5097,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5098,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5099,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5100,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5101,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5102,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5103,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5104,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5105,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5106,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5107,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5108,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5109,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5110,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5111,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5112,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5113,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5114,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5115,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5116,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5117,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5118,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5119,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5120,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5121,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5122,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5123,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5124,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5125,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5126,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5127,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5128,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5129,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5130,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5131,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5132,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5133,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5134,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5135,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5136,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5137,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5138,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5139,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5140,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5141,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5142,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5143,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5144,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5145,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5146,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5147,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5148,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5149,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5150,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5151,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5152,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5153,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5154,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5155,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5156,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5157,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5158,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5159,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5160,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5161,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5162,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5163,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5164,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5165,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5166,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5167,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5168,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5169,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5170,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5171,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5172,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5173,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5174,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5175,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5176,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5177,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5178,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5179,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5180,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5181,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5182,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5183,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5184,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5185,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5186,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5187,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5188,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5189,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5190,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5191,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5192,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5193,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5194,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5195,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5196,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5197,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5198,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5199,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5200,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5201,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5202,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5203,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5204,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5205,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5206,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5207,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5208,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5209,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
5210,position_evaluated,GMMPFAUDLR-EQ,hold,hold,True,target and post-trail stop decision
